id|customerid|branchid|parent_customer_id|customer_id|site_id|installation_number|productid|productvalidfrom|productvalidthru|installationdate|installation_status|client_mapping_id|company_profile_id|company_parent_id
6205|NS6041020001777|1537931002000||147|||NM1011|10/1/2022|9/30/2023|10/1/2018|A|||
3414|NS6041020001927|1547000379110||136|||ND6150|1/14/2023|1/13/2024|1/14/2019|A|||
2958|NS6041040001687|1532504014804||208|||NM1011|4/9/2023|4/8/2024|4/9/2019|A|||
4339|NS6041040001687|1532504014804||208|||NT1010|7/31/2022|7/30/2023|4/9/2019|A|||
2959|NS6041040001687|1532504014804||208|||NM1011|7/31/2022|7/30/2023|7/30/2018|A|||
6726|NS6041040001687|1532504014804||208|||ND6328|7/31/2022|7/30/2023|2/5/2022|A|||
7291|NS6041050003200|1664271460018|||||ND6150|1/1/2023|12/31/2023|10/5/2022|A|||
7775|NS6041050003220|1663665283216|||||NM1011|9/27/2022|9/26/2023|3/3/2023|A|||
7516|NS6041050003229|1670304316351||206|||ND6150|12/13/2022|12/12/2023|12/13/2022|A|||
7515|NS6041050003230|1670304497804||1312|||ND6151|12/13/2022|12/12/2023|12/13/2022|A|||
7428|NS6041050003231|1667468193123||1331|||ND6150|7/23/2022|7/22/2023|11/8/2022|A|||
7429|NS6041050003231|1667468193123||1331|||NM1011|7/23/2022|7/22/2023|11/8/2022|A|||
7449|NS6041050003233|1667966049952|||||NM1011|1/31/2023|1/30/2024|11/14/2022|A|||
6552|NS6041060001503|1519281414727||1136|||ND6328|3/1/2023|2/28/2024|11/6/2021|A|||
2938|NS6041060001503|1519281414727||1136|||NM1011|3/1/2023|2/28/2024|3/1/2018|A|||
3158|NS6041070001523|1521107218557|303|316|||ND6320|3/19/2022|3/18/2023|3/19/2018|A|||
4024|NS6041070001588|1525063866045||43|||ND6250|5/7/2023|5/6/2024|5/7/2018|A|||
5757|NS6041070002153|1554362949623||402|||ND6150|4/9/2023|4/8/2024|4/8/2019|A|||
5858|NS6041070002887|1614592483220||1154|||ND6320|3/8/2023|3/7/2024|3/8/2021|A|||
6553|NS6041080002903|1615800053408||353|||ND6328|3/22/2023|3/21/2024|11/6/2021|A|||
2012|NS6041090001842|1540434603541||270|||ND6150|10/31/2022|10/30/2023|10/31/2018|A|||
2692|NS6041090002183|1558938646120||284|||ND6320|6/10/2022|6/9/2023|6/10/2019|A|||
2992|NS6041090002183|1558938646120||284|||NM1011|6/10/2022|6/9/2023|6/10/2019|A|||
6047|NS6042010002913|1617092211783||894|||ND6121|4/12/2023|4/11/2024|4/12/2021|A|||
2019|NS6042020001736|1536727589311||854|||ND6250|9/20/2022|9/19/2023|9/20/2018|A|||
4964|NS6042020001737|1536727951497|854|875|||ND6250|9/17/2022|9/16/2023|9/17/2018|A|||
2770|NS6042020002208|1563776682744|865|873|||ND6120|7/25/2021|7/24/2022|7/25/2019|A|||
4812|NS6042020002581|1595993915591|||||ND6121|8/10/2022|8/9/2023|8/10/2020|A|||
6532|NS6042030003032|1635476538068||1192|||ND6328|11/1/2022|10/31/2023|11/1/2021|A|||
6241|NS6042040002960|1623505741046||835|||ND6150|6/21/2023|6/25/2023|6/21/2021|A|||
6242|NS6042040002960|1623505741046||835|||NM1011|6/21/2023|6/25/2023|6/21/2021|A|||
6737|NS6042040003105|1643770524922|||||ND6150|2/9/2023|2/8/2024|2/9/2022|A|||
2026|NS6042050001812|1539224167242||795|||ND6250|10/15/2022|10/14/2023|10/15/2018|A|||
7419|NS6042050003046|1637131916541||1285|||ND6151|11/29/2022|11/28/2023|11/29/2021|A|||
4585|NS6043010001273|1592281728278||51|||ND6151|6/29/2021|6/28/2022|6/29/2020|A|||
5792|NS6043010001495|1518661794674||440|||NM1011|2/16/2023|2/15/2024|2/16/2021|A|||
5676|NS6043010001495|1518661794674||440|||NM1011|2/16/2023|2/15/2024|2/4/2021|A|||
5676|NS6043010001495|1518661794674||440|||NM1011|2/16/2023|2/15/2024|2/4/2021|A|||
2034|NS6043010001495|1518661794674||440|||ND6250|2/16/2023|2/15/2024|2/19/2018|A|||
5792|NS6043010001495|1518661794674||440|||NM1011|2/16/2023|2/15/2024|2/16/2021|A|||
2039|NS6043010001900|1545813938542||49|||ND6150|1/28/2023|1/27/2024|1/2/2019|A|||
6742|NS6043010001900|1545813938542||49|||NM1011|1/28/2023|1/27/2024|1/28/2022|A|||
6041|NS6043010002881|1613977997288|440|1246|||NM1011|4/12/2023|4/11/2024|4/6/2021|A|||
6634|NS6043010002881|1613977997288|440|1246|||ND6121|3/4/2023|3/3/2024|3/4/2021|A|||
6846|NS6043010002881|1613977997288|440|1246|||NM1011|4/12/2023|4/11/2024|4/12/2022|A|||
6393|NS6043010003006|1630379451409||444|||ND6121|9/1/2022|8/31/2023|9/1/2021|A|||
7787|NS6043010003006|1630379451409||444|||NM1011|3/8/2023|3/7/2024|3/8/2023|A|||
4344|NS6043020002150|1554175380926||24|||NT1010|4/4/2021|4/3/2022|7/8/2019|A|||
2997|NS6043020002150|1554175380926||24|||NM1011|4/4/2021|4/3/2022|4/4/2019|A|||
2691|NS6043020002150|1554175380926||24|||ND6320|4/4/2021|4/3/2022|4/4/2019|A|||
6506|NS6043020002196|1623905911018|||||ND6150|2/13/2023|2/12/2024|6/17/2021|A|||
6450|NS6043020002501|1589773791920||19|||ND6328|5/26/2022|5/25/2023|9/25/2021|A|||
4686|NS6043020002548|1594115372141||1|||NM1011|7/28/2022|7/27/2023|7/13/2020|A|||
4685|NS6043020002548|1594115372141||1|||ND6120|7/28/2022|7/27/2023|7/13/2020|A|||
4828|NS6043020002548|1594115372141||1|||NM1011|7/28/2022|7/27/2023|7/28/2020|A|||
4828|NS6043020002548|1594115372141||1|||NM1011|7/28/2022|7/27/2023|7/28/2020|A|||
4686|NS6043020002548|1594115372141||1|||NM1011|7/28/2022|7/27/2023|7/13/2020|A|||
5275|NS6043020002708|1603330139015||23|||NM1011|11/26/2021|11/25/2022|11/26/2020|A|||
5274|NS6043020002708|1603330139015||23|||ND6320|11/26/2021|11/25/2022|11/26/2020|A|||
2057|NS6043030001419|1513161467440|||||ND6250|1/1/2018|12/31/2018|12/18/2017|A|||
2059|NS6043030001419|1513161684243|||||NM1011|1/1/2018|12/31/2018|12/18/2017|A|||
2058|NS6043030001419|1513161684243|||||ND6321|1/1/2018|12/31/2018|12/18/2017|A|||
3891|NS6043030001707|1533700853061|||||NM1011|3/10/2020|3/9/2021|3/10/2020|A|||
4133|NS6043030002488|1586834594102||508|||NT1010|8/13/2022|8/12/2023|4/1/2020|A|||
4137|NS6043030002488|1586834594102||508|||ND6320|8/13/2022|8/12/2023|4/13/2020|A|||
4141|NS6043030002488|1586834594102||508|||NM1011|3/10/2020|3/9/2021|4/13/2020|A|||
4134|NS6043030002488|1586834594102||508|||NM1011|8/13/2022|8/12/2023|4/13/2020|A|||
4134|NS6043030002488|1586834594102||508|||NM1011|8/13/2022|8/12/2023|4/13/2020|A|||
4134|NS6043030002488|1586834594102||508|||NM1011|8/13/2022|8/12/2023|4/13/2020|A|||
4869|NS6043030002594|1643257374612||514|||NT1010|8/19/2022|8/18/2023|8/18/2020|A|||
6736|NS6043030002594|1643257374612||514|||ND6328|8/19/2022|8/18/2023|2/2/2022|A|||
5773|NS6043030002794|1608622696216|444|453|||NM1011|2/19/2023|2/18/2024|2/18/2021|A|||
7559|NS6043030002794|1608622696216|444|453|||ND6120|1/4/2023|1/3/2024|1/4/2021|A|||
6285|NS6043030002982|1625190439211|||||ND6120|7/8/2022|7/7/2023|7/8/2021|A|||
6322|NS6043030002990|1627272496401|||||ND6150|8/2/2022|8/1/2023|8/2/2021|A|||
6685|NS6043030003084|1641457882560||94|||ND6320|1/10/2023|1/9/2024|1/10/2022|A|||
4302|NS6043040001287|1525314880423|16|530|||ND6250|6/6/2021|6/5/2022|5/7/2018|A|||
4303|NS6043040001288|1525315526295|16|1184|||ND6250|6/6/2019|6/5/2020|5/7/2019|A|||
6154|NS6043040001541|1531297773778||559|||NM1011|7/13/2022|7/12/2023|7/16/2018|A|||
6720|NS6043040001541|1531297773778||559|||ND6328|7/13/2022|7/12/2023|1/22/2022|A|||
4340|NS6043040001541|1531297773778||559|||NT1010|7/13/2022|7/12/2023|4/2/2019|A|||
6133|NS6043040001579|1524710791233|567|568|||ND6220|5/1/2023|5/1/2024|5/1/2018|A|||
3892|NS6043040001579|1540227222467|567|568|||NM1011|3/10/2023|3/9/2024|3/10/2020|A|||
6135|NS6043040001579|1540227222467|567|568|||NM1011|5/1/2023|5/1/2024|5/1/2018|A|||
3863|NS6043040001655|1530678139063|628|633|||NM1011|3/3/2022|3/2/2023|3/3/2020|A|||
3337|NS6043040001655|1530678139063|628|633|||NM1011|3/3/2022|3/2/2023|3/21/2019|A|||
4633|NS6043040001655|1530678139063|628|633|||NM1011|6/22/2021|6/21/2022|6/22/2020|A|||
2837|NS6043040001655|1530678139063|628|633|||NM1011|7/9/2022|7/8/2023|7/9/2018|A|||
4784|NS6043040001725|1535358354453||628|||NM1011|9/3/2022|9/2/2023|9/3/2018|A|||
4635|NS6043040001725|1535358354453||628|||NM1011|6/22/2022|6/21/2023|6/22/2020|A|||
6697|NS6043040001725|1535358354453||628|||ND6328|9/3/2022|9/2/2023|1/15/2022|A|||
6621|NS6043040001904|1545966666213||562|||ND6220|2/6/2023|2/5/2024|1/2/2019|A|||
5607|NS6043040001918|1546486452217|||||ND6221|11/12/2022|11/11/2023|11/12/2018|A|||
2096|NS6043040002125|1552356491922|567|575|||ND6300|3/18/2023|3/17/2024|3/18/2019|A|||
3887|NS6043040002477|1583826514424|628|636|||ND6320|3/17/2022|3/16/2023|3/16/2020|A|||
4190|NS6043040002477|1583826514424|628|636|||NM1011|4/22/2022|4/21/2023|4/22/2020|A|||
6097|NS6043040002477|1583826514424|628|636|||NM1011|9/3/2022|9/2/2023|3/16/2020|A|||
4632|NS6043040002477|1583826514424|628|636|||NM1011|6/22/2021|6/21/2022|6/22/2020|A|||
5480|NS6043040002550|1599205527716|562|609|||NT1010|2/7/2022|2/6/2023|1/14/2021|A|||
5479|NS6043040002550|1599205527716|562|609|||ND6320|2/7/2022|2/6/2023|1/14/2021|A|||
5478|NS6043040002550|1599205527716|562|609|||NM1011|2/7/2022|2/6/2023|1/14/2021|A|||
5475|NS6043040002550|1599205527716|562|609|||NM1011|4/16/2022|4/15/2023|1/14/2021|A|||
5540|NS6043040002798|1609141345390|562|609|||ND6221|2/18/2022|2/17/2023|12/28/2020|A|||
5789|NS6043040002878|1613962836859||520|||ND6320|3/1/2023|2/28/2024|3/1/2021|A|||
3004|NS6043050001735|1556185559857||587|||NM1011|5/2/2023|5/1/2024|5/2/2019|A|||
2685|NS6043050001735|1536047276299||587|||ND6320|9/10/2022|9/9/2023|9/10/2018|A|||
3004|NS6043050001735|1556185559857||587|||NM1011|5/2/2023|5/1/2024|5/2/2019|A|||
4785|NS6043050001735|1536047276299||587|||NM1011|9/10/2022|9/9/2023|9/10/2018|A|||
5499|NS6043050002810|1610009780881|489|594|||ND6220|10/1/2022|9/30/2023|1/7/2021|A|||
5837|NS6043050002888|1613963018078|520|590|||ND6321|3/4/2023|3/3/2024|3/4/2021|A|||
5838|NS6043050002888|1613963018078|520|590|||NM1011|3/4/2023|3/3/2024|3/4/2021|A|||
4304|NS6043060001277|1527212018671|16|652|||ND6250|6/6/2021|6/5/2022|5/28/2018|A|||
4305|NS6043060001279|1527149594818|16|652|||ND6250|6/6/2021|6/5/2022|5/28/2018|A|||
3784|NS6043060001454|1516251989856|566|703|||NM1011|2/18/2023|2/17/2024|2/18/2020|A|||
7133|NS6043060001454|1516251989856|566|703|||ND6328|2/1/2023|1/31/2024|8/20/2022|A|||
3402|NS6043060001454|1516251989856|566|703|||NM1011|2/1/2023|1/31/2024|2/1/2018|A|||
7335|NS6043060001645|1530171749832||710|||ND6328|7/2/2022|7/1/2023|10/15/2022|A|||
3785|NS6043060001645|1530171749832||710|||NM1011|3/1/2023|2/28/2024|3/1/2019|A|||
3785|NS6043060001645|1530171749832||710|||NM1011|3/1/2023|2/28/2024|3/1/2019|A|||
4373|NS6043060001645|1530171749832||710|||NM1011|7/2/2022|7/1/2023|7/2/2018|A|||
2651|NS6043060001666|1531367207135|654|655|||ND6320|7/16/2022|7/15/2023|7/16/2018|A|||
4156|NS6043060001666|1531367207135|654|655|||NT1010|7/16/2022|7/15/2023|3/18/2019|A|||
2954|NS6043060001666|1531367207135|654|655|||NM1011|7/16/2022|7/15/2023|7/16/2018|A|||
2119|NS6043060001675|1531898554411||682|||ND6150|7/23/2022|7/22/2023|7/23/2018|A|||
2120|NS6043060001675|1531898554411||682|||NM1011|7/23/2022|7/22/2023|7/23/2018|A|||
6721|NS6043060001750|1537258981598|624|689|||ND6328|9/24/2022|9/24/2023|1/22/2022|A|||
4787|NS6043060001750|1537258981598|624|689|||NM1011|9/24/2022|9/24/2023|9/24/2018|A|||
4266|NS6043060001750|1537258981598|624|689|||NT1010|9/24/2021|9/24/2022|2/28/2019|A|||
7424|NS6043060001763|1537323936867|654|694|||ND6328|9/24/2022|9/23/2023|9/17/2022|A|||
4157|NS6043060001763|1537323936867|654|694|||NT1010|9/24/2022|9/23/2023|3/18/2019|A|||
4788|NS6043060001763|1537323936867|654|694|||NM1011|9/24/2022|9/23/2023|9/24/2018|A|||
7333|NS6043060001765|1537332003252||654|||ND6328|9/27/2022|9/26/2023|10/15/2022|A|||
4789|NS6043060001765|1537332003252||654|||NM1011|9/27/2022|9/26/2023|9/27/2018|A|||
4158|NS6043060001765|1537332003252||654|||NT1010|9/27/2022|9/26/2023|3/18/2019|A|||
2132|NS6043060001805|1538984119776|627|664|||ND6250|10/15/2022|10/14/2023|10/15/2018|A|||
2134|NS6043060001855|1541556972564|627|757|||ND6250|11/12/2022|11/11/2023|11/12/2018|A|||
5369|NS6043060001875|1543890153990|627|720|||ND6250|12/10/2022|12/9/2023|12/10/2018|A|||
2934|NS6043060002120|1551068028704||624|||NM1011|2/28/2022|2/27/2023|2/28/2019|A|||
2934|NS6043060002120|1551068028704||624|||NM1011|2/28/2022|2/27/2023|2/28/2019|A|||
4217|NS6043060002120|1551068028704||624|||NM1011|4/28/2020|4/27/2021|4/28/2020|A|||
5927|NS6043060002120|1551068028704||624|||NM1011|5/6/2020|5/5/2021|4/30/2020|A|||
2658|NS6043060002120|1551068028704||624|||ND6320|2/28/2022|2/27/2023|2/28/2019|A|||
6679|NS6043060002280|1569392450020||683|||ND6150|10/1/2022|9/30/2023|10/1/2018|A|||
5740|NS6043060002635|1599205159043|562|574|||ND6321|2/5/2022|2/4/2023|1/14/2021|A|||
5741|NS6043060002635|1599205159043|562|574|||NM1011|2/5/2022|2/4/2023|1/14/2021|A|||
5472|NS6043060002635|1599205159043|562|574|||NM1011|4/4/2022|4/3/2023|1/14/2021|A|||
6763|NS6043060002635|1599205159043|562|574|||NT1010|2/5/2022|2/4/2023|1/14/2021|A|||
6304|NS6043060002643|1599803893259||671|||ND6150|9/25/2022|9/24/2023|9/28/2020|A|||
5846|NS6044010001833|1545814670448||1069|||NM1011|2/26/2023|2/25/2024|2/26/2021|A|||
5846|NS6044010001833|1545814670448||1069|||NM1011|2/26/2023|2/25/2024|2/26/2021|A|||
2138|NS6044010001833|1545814670448||1069|||NM1011|1/16/2023|1/15/2024|1/3/2019|A|||
2137|NS6044010001833|1545814670448||1069|||ND6150|1/16/2023|1/15/2024|1/3/2019|A|||
4353|NS6044010001833|1545814670448||1069|||NM1011|5/28/2022|5/27/2023|5/28/2020|A|||
4730|NS6044010001833|1545814670448||1069|||NM1011|7/15/2022|7/14/2023|7/15/2020|A|||
2138|NS6044010001833|1545814670448||1069|||NM1011|1/16/2023|1/15/2024|1/3/2019|A|||
2558|NS6044010001833|1545814670448||1069|||NM1011|2/26/2023|2/25/2024|2/4/2019|A|||
2558|NS6044010001833|1545814670448||1069|||NM1011|2/26/2023|2/25/2024|2/4/2019|A|||
3621|NS6044010001833|1545814670448||1069|||NM1011|1/16/2023|1/15/2024|1/16/2020|A|||
3621|NS6044010001833|1545814670448||1069|||NM1011|1/16/2023|1/15/2024|1/16/2020|A|||
2605|NS6044010002202|1563246358252|393|999|||ND6174|7/4/2022|7/3/2023|7/22/2019|A|||
3114|NS6044010002202|1565773809877|393|999|||ND6176|8/19/2022|8/19/2023|8/19/2019|A|||
2606|NS6044010002202|1563245571543|393|999|||ND6177|7/4/2022|7/3/2023|7/22/2019|A|||
3205|NS6044010002202|1567495118231|393|999|||ND6176|9/14/2022|9/13/2023|9/20/2019|A|||
6306|NS6044010002202|1567495118231|393|999|||ND6176|9/14/2022|9/13/2023|9/13/2019|A|||
6305|NS6044010002202|1567495118231|393|999|||ND6176|9/14/2022|9/13/2023|9/6/2019|A|||
6649|NS6044010002202|1640153493148|393|999|||NF6010|12/23/2022|12/22/2023|12/23/2021|A|||
2918|NS6044030001566|1523945659206||1061|||NM1011|4/23/2023|4/22/2024|4/23/2018|A|||
2667|NS6044030001566|1523945659206||1061|||ND6320|4/23/2023|4/22/2024|4/23/2018|A|||
3456|NS6044030002171|1556767035897|1035|1058|||NM1011|9/27/2021|9/26/2022|9/27/2019|A|||
2930|NS6044030002171|1556767035897|1035|1058|||NM1011|5/6/2023|5/5/2024|5/6/2019|A|||
7276|NS6044030002171|1556767035897|1035|1058|||ND6328|5/6/2023|5/5/2024|9/24/2022|A|||
3406|NS6044050001547|1522896975713||993|||NM1011|5/2/2022|5/1/2023|5/2/2018|A|||
7918|NS6044050001548|1522910433080||1028|||NT1010|4/16/2023|4/17/2024|4/16/2019|A|||
7919|NS6044050001548|1522910433080||1028|||NM1011|4/16/2023|4/17/2024|4/16/2019|A|||
7920|NS6044050001548|1522910433080||1028|||ND6320|4/16/2023|4/17/2024|4/16/2018|A|||
6225|NS6044050001695|1533177124015||17|||NM1011|4/11/2022|4/10/2023|4/11/2019|A|||
7051|NS6044050001695|1533177124015||17|||NM1011|8/6/2022|8/5/2023|8/6/2018|A|||
4573|NS6044050001695|1533177124015||17|||ND6320|8/6/2022|8/5/2023|8/6/2018|A|||
2167|NS6044060001510|1520919632058|1041|1042|||ND6170|6/29/2022|6/28/2023|6/29/2018|A|||
2168|NS6044060001510|1519892166318|1041|1042|||NM1011|3/5/2023|3/4/2024|3/5/2018|A|||
6003|NS6044060001510|1519892166318|1041|1042|||ND6173|3/5/2023|3/4/2024|6/29/2018|A|||
4047|NS6044060001667|1531368640778|||||NM1011|3/27/2022|3/26/2023|3/27/2020|A|||
2932|NS6044060001667|1531368640778|||||NM1011|5/20/2022|5/19/2023|5/20/2019|A|||
4342|NS6044060001667|1531368640778|||||ND6320|7/16/2022|7/15/2023|7/16/2018|A|||
2931|NS6044060001667|1531368640778|||||NM1011|7/16/2022|7/15/2023|7/16/2018|A|||
4037|NS6044060001667|1531368640778|||||NT1010|7/16/2022|7/15/2023|5/20/2019|A|||
2933|NS6044060001668|1531369349284|||||NM1011|7/20/2022|7/19/2023|7/19/2018|A|||
4343|NS6044060001668|1531369349284|||||ND6320|7/20/2022|7/19/2023|7/19/2018|A|||
4856|NS6044060001668|1531369349284|||||NM1011|8/4/2021|8/3/2022|8/4/2020|A|||
2175|NS6044060001676|1532069851386|1043|1047|||ND6173|7/30/2022|7/29/2023|7/30/2018|A|||
3843|NS6044060002471|1583143718512||1043|||ND6150|3/3/2023|3/2/2024|3/3/2020|A|||
4306|NS6045010001286|1525313715366|16|939|||ND6250|6/6/2021|6/5/2022|5/7/2018|A|||
2937|NS6045010001893|1547610207731||933|||NM1011|1/21/2023|1/20/2024|1/21/2019|A|||
5980|NS6045010002895|1614758569620||930|||NM1011|3/8/2023|3/7/2024|3/8/2021|A|||
7670|NS6045010002895|1614758569620||930|||ND6328|3/8/2023|3/7/2024|2/12/2022|A|||
6658|NS6045010003071|1640251868293|||||ND6150|1/10/2023|1/9/2024|1/10/2022|A|||
6656|NS6045010003075|1640934359965||930|||ND6150|1/17/2023|1/16/2024|1/17/2022|A|||
6724|NS6045030003100|1643185810112|||||ND6320|2/2/2023|2/1/2024|1/31/2022|A|||
2179|NS6046010001825|1539579462819||1099|||ND6150|10/22/2022|10/21/2023|10/22/2018|A|||
5827|NS6046020001458|1516329941639||1095|||ND6320|2/1/2023|1/31/2024|1/22/2018|A|||
2915|NS6046020001458|1516329941639||1095|||NM1011|2/1/2023|1/31/2024|1/22/2018|A|||
6370|NS6046020001458|1516329941639||1095|||NM1011|10/10/2020|10/9/2021|10/10/2020|A|||
5682|NS6046020001464|1516866042143||815|||NM1011|2/1/2023|1/31/2024|1/29/2018|A|||
7092|NS6046020001464|1516866042143||815|||ND6328|2/1/2023|1/31/2024|8/20/2022|A|||
2182|NS6046020001464|1552366336733||815|||ND6150|3/11/2022|3/10/2023|3/18/2019|A|||
3899|NS6046020001464|1516866042143||815|||NM1011|3/11/2022|3/10/2023|3/11/2020|A|||
3148|NS6046020001465|1517194858458|815|1096|||NM1011|2/1/2023|1/31/2024|1/29/2018|A|||
7093|NS6046020001465|1517194858458|815|1096|||ND6328|2/1/2023|1/31/2024|8/20/2022|A|||
3544|NS6046020001500|1519267789007||1092|||NM1011|3/1/2023|2/28/2024|2/26/2018|A|||
7788|NS6046020001500|1519267789007||1092|||ND6328|3/1/2023|3/1/2024|9/10/2022|A|||
2184|NS6046030001432|1515051287727||1121|||ND6250|1/1/2023|12/31/2023|1/8/2018|A|||
2644|NS6046030001432|1515051714281||1121|||ND6321|1/1/2023|12/31/2023|1/8/2018|A|||
2906|NS6046030001432|1515051714281||1121|||NM1011|1/1/2023|12/31/2023|1/8/2018|A|||
4143|NS6046030001494|1518660664577||1115|||NM1011|4/14/2022|4/13/2023|4/14/2020|A|||
3157|NS6046030001494|1518660664577||1115|||NM1011|3/1/2023|2/28/2024|2/19/2018|A|||
4179|NS6046030001494|1518660664577||1115|||NT1010|3/1/2023|2/28/2024|4/24/2019|A|||
2186|NS6046030001494|1518660582786||1115|||ND6250|3/1/2023|2/28/2024|2/19/2018|A|||
7576|NS6046030001494|1518660664577||1115|||ND6328|3/1/2023|2/28/2024|1/15/2022|A|||
3149|NS6046040001499|1519118020196||803|||ND6250|6/29/2022|6/28/2023|2/22/2018|A|||
3151|NS6046040001499|1519118243822||803|||NM1011|6/29/2022|6/28/2023|2/22/2018|A|||
6757|NS6046040001499|1519118243822||803|||ND6328|6/29/2022|6/28/2023|2/19/2022|A|||
6369|NS6046040001499|1519118243822||803|||NM1011|10/9/2021|10/8/2022|10/8/2020|A|||
5625|NS6046040002838|1611126379304||1107|||NM1011|2/1/2023|1/31/2024|1/21/2021|A|||
7196|NS6046040002838|1611126379304||1107|||ND6328|2/1/2023|1/31/2024|9/10/2022|A|||
7655|NS6052010003328|1675158573317||1350|||NM1011|3/26/2023|3/25/2024|2/6/2023|A|||
6918|NS6052050001275|1500865018662||793|||ND6150|8/7/2022|8/6/2023|8/7/2017|A|||
6750|NS6053030003094|1470656304150|||||NM1011|12/1/2022|11/30/2023|12/1/2022|A|||
6752|NS6053030003094|1470656304150|||||NM1011|10/20/2021|10/19/2022|10/20/2020|A|||
6781|NS6053030003107|1644225906369|||||NM1011|3/7/2023|3/6/2024|3/7/2022|A|||
6746|NS6053040001337|1599029411183|778|780|||ND6328|9/7/2022|9/6/2023|2/5/2022|A|||
4993|NS6053040001337|1599029411183|778|780|||NM1011|9/7/2022|9/6/2023|9/7/2020|A|||
4977|NS6053040001337|1599029411183|778|780|||NT1010|9/7/2021|9/6/2022|9/7/2020|A|||
6335|NS6053040002988|1626434800945||517|||ND6120|7/30/2022|7/29/2023|7/30/2021|A|||
7566|NS6053040002998|1628476570714||524|||NM1011|8/12/2022|8/11/2023|8/12/2021|A|||
6363|NS6053040002998|1628476570714||524|||ND6328|8/12/2022|8/11/2023|8/12/2021|A|||
7566|NS6053040002998|1628476570714||524|||NM1011|8/12/2022|8/11/2023|8/12/2021|A|||
7589|NS6053040003309|1672111403227|524|1327|||NM1011|1/3/2023|1/2/2024|1/3/2023|A|||
7588|NS6053040003309|1672111403227|524|1327|||ND6328|1/3/2023|1/2/2024|1/3/2023|A|||
4574|NS6054010001321|1504779192538||1078|||ND6320|9/1/2022|8/31/2023|9/11/2017|A|||
4012|NS6054010001321|1504779192538||1078|||NT1010|9/1/2022|8/31/2023|5/7/2019|A|||
4575|NS6054010001321|1504779192538||1078|||NM1011|9/1/2022|8/31/2023|9/13/2017|A|||
2216|NS6054030001402|1512028027206||1057|||ND6120|12/1/2022|11/30/2023|12/4/2017|A|||
7427|NS6054050003146|1650274431073||1233|||NM1011|6/13/2022|6/13/2023|11/3/2022|A|||
7426|NS6054050003146|1650274431073||1233|||NT1010|6/13/2022|6/13/2023|11/3/2022|A|||
7427|NS6054050003146|1650274431073||1233|||NM1011|6/13/2022|6/13/2023|11/3/2022|A|||
6922|NS6054050003146|1650274431073||1233|||ND6328|6/13/2022|6/13/2023|6/13/2022|A|||
6768|NS6061030003116|1645004868579|||||ND6328|2/21/2023|2/20/2024|2/21/2022|A|||
6381|NS6062040003001|1629901009727|||||ND6320|8/30/2022|8/29/2023|8/30/2021|A|||
7460|NS6063020003041|1636436486255|||||ND6121|11/10/2022|11/9/2023|11/10/2021|A|||
7719|NS6064010003330|1675159656364|||||NM1011|3/28/2023|3/27/2024|3/6/2023|A|||
7720|NS6064010003330|1675159656364|||||NM1011|8/10/2022|8/9/2023|3/6/2023|A|||
7717|NS6064010003330|1675159656364|||||NM1011|12/1/2022|11/30/2023|3/6/2023|A|||
7679|NS6064010003330|1675159656364|||||ND6328|12/1/2022|11/30/2023|3/6/2023|A|||
7719|NS6064010003330|1675159656364|||||NM1011|3/28/2023|3/27/2024|3/6/2023|A|||
7722|NS6064010003330|1675159656364|||||NM1011|3/28/2023|3/27/2024|3/6/2023|A|||
7722|NS6064010003330|1675159656364|||||NM1011|3/28/2023|3/27/2024|3/6/2023|A|||
7723|NS6064010003330|1675159656364|||||NM1011|10/11/2022|10/10/2023|3/6/2023|A|||
7714|NS6064010003345|1676962436091||1366|||ND6320|12/1/2022|11/30/2023|2/28/2023|A|||
6796|NS6066040003132|1647410637468||1232|||NM1011|3/21/2023|3/20/2024|3/21/2022|A|||
6795|NS6066040003132|1647410637468||1232|||ND6328|3/21/2023|3/20/2024|3/21/2022|A|||
4717|NS6081010001653|1530521976955||176|||NT1010|7/5/2022|7/4/2023|8/23/2019|A|||
2726|NS6081010001653|1530521976955||176|||ND6320|7/5/2022|7/4/2023|7/5/2018|A|||
2960|NS6081010001653|1530521976955||176|||NM1011|7/5/2022|7/4/2023|7/5/2019|A|||
2960|NS6081010001653|1530521976955||176|||NM1011|7/5/2022|7/4/2023|7/5/2019|A|||
2681|NS6081010002189|1561005658302||185|||ND6320|6/16/2022|6/15/2023|6/24/2019|A|||
4558|NS6081010002189|1561005658302||185|||NT1010|6/16/2022|6/15/2023|12/19/2019|A|||
4559|NS6081010002189|1561005658302||185|||NM1011|6/16/2022|6/15/2023|12/19/2019|A|||
4559|NS6081010002189|1561005658302||185|||NM1011|6/16/2022|6/15/2023|12/19/2019|A|||
2991|NS6081010002189|1561005658302||185|||NM1011|6/16/2022|6/15/2023|6/24/2019|A|||
2991|NS6081010002189|1561005658302||185|||NM1011|6/16/2022|6/15/2023|6/24/2019|A|||
4777|NS6081010002199|1562142596289||189|||NT1010|7/8/2022|7/7/2023|2/20/2020|A|||
2686|NS6081010002199|1562142596289||189|||ND6320|7/8/2022|7/7/2023|7/8/2019|A|||
3177|NS6081010002258|1568274588997||186|||ND6320|9/25/2022|9/24/2023|9/16/2019|A|||
5190|NS6081010002258|1568274588997||186|||NM1011|9/25/2022|9/24/2023|9/25/2020|A|||
